class,image_path,width,height,format
Anthracnose,rgb\Anthracnose\lem_00377.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00378.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00379.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00380.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00381.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00382.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00383.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00384.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00385.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00386.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00387.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00388.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00389.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00390.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00391.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00392.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00393.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00394.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00395.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00396.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00397.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00398.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00399.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00400.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00401.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00402.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00403.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00404.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00405.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00406.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00407.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00408.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00409.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00410.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00411.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00412.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00413.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00414.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00415.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00416.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00417.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00418.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00419.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00420.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00421.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00422.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00423.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00424.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00425.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00426.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00427.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00428.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00429.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00430.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00431.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00432.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00433.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00434.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00435.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00436.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00437.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00438.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00439.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00440.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00441.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00442.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00443.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00444.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00445.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00446.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00447.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00448.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00449.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00450.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00451.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00452.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00453.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00454.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00455.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00456.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00457.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00458.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00459.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00460.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00461.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00462.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00463.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00464.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00465.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00466.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00467.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00468.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00469.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00470.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00471.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00472.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00473.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00474.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00475.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00476.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00477.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00478.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00479.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00480.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00481.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00482.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00483.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00484.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00485.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00486.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00487.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00488.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00489.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00490.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00491.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00492.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00493.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00494.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00495.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00496.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00497.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00498.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00499.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00500.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00501.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00502.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00503.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00504.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00505.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00506.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00507.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00508.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00509.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00510.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00511.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00512.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00513.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00514.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00515.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00516.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00517.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00518.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00519.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00520.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00521.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00522.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00523.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00524.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00525.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00526.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00527.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00528.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00529.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00530.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00531.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00532.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00533.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00534.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00535.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00536.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00537.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00538.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00539.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00540.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00541.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00542.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00543.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00544.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00545.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00546.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00547.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00548.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00549.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00550.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00551.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00552.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00553.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00554.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00555.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00556.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00557.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00558.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00559.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00560.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00561.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00562.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00563.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00564.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00565.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00566.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00567.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00568.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00569.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00570.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00571.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00572.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00573.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00574.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00575.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00576.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00577.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00578.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00579.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00580.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00581.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00582.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00583.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00584.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00585.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00586.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00587.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00588.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00589.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00590.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00591.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00592.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00593.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00594.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00595.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00596.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00597.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00598.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00599.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00600.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00601.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00602.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00603.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00604.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00605.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00606.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00607.jpg,512,512,JPEG
Anthracnose,rgb\Anthracnose\lem_00608.jpg,512,512,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00000.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00001.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00002.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00003.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00004.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00005.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00006.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00007.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00008.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00009.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00010.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00011.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00012.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00013.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00014.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00015.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00016.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00017.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00018.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00019.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00020.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_test_00021.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00000.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00001.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00002.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00003.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00004.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00005.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00006.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00007.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00008.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00009.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00010.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00011.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00012.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00013.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00014.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00015.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00016.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00017.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00018.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00019.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00020.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00021.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00022.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00023.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00024.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00025.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00026.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00027.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00028.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00029.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00030.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00031.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00032.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00033.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00034.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00035.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00036.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00037.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00038.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00039.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00040.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00041.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00042.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00043.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00044.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00045.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00046.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00047.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00048.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00049.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00050.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00051.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00052.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00053.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00054.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00055.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00056.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00057.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00058.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00059.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00060.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00061.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00062.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00063.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00064.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00065.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00066.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00067.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00068.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00069.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00070.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00071.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00072.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00073.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00074.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00075.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00076.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00077.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00078.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00079.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00080.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00081.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00082.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00083.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00084.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00085.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00086.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00087.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00088.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00089.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00090.jpg,800,800,JPEG
Citrus_Blackspot,rgb\Citrus_Blackspot\arc_train_00091.jpg,800,800,JPEG
